"lang"
{
"Language"	"portuguese"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_armor_reduction_pct"	"%ARMOR REDUCTION PER STACK:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_radius"	"RAIO DA EXPLOSÃO:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_radius"	"CAUSTIC RADIUS:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_damage"	"DANO DA EXPLOSÃO:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_damage"	"CAUSTIC DAMAGE:"
"DOTA_Tooltip_ability_item_the_caustic_finale_max_stack_count"	"MÁX. DE ACUMULAÇÕES:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_max_stack_count"	"MAX STACK COUNT:"
"DOTA_Tooltip_modifier_book_of_strength"	"Book of Strength"
"[english]DOTA_Tooltip_modifier_book_of_strength"	"Book of Strength"
"DOTA_Tooltip_modifier_book_of_strength_Description"	"Força obtida com o consumo de livros."
"[english]DOTA_Tooltip_modifier_book_of_strength_Description"	"Strength gained from consumed Books."
"DOTA_Tooltip_modifier_book_of_agility"	"Book of Agility"
"[english]DOTA_Tooltip_modifier_book_of_agility"	"Book of Agility"
"DOTA_Tooltip_modifier_book_of_agility_Description"	"Agilidade obtida com o consumo de livros."
"[english]DOTA_Tooltip_modifier_book_of_agility_Description"	"Agility gained from consumed Books."
"DOTA_Tooltip_modifier_book_of_intelligence"	"Book of Intelligence"
"[english]DOTA_Tooltip_modifier_book_of_intelligence"	"Book of Intelligence"
"DOTA_Tooltip_modifier_book_of_intelligence_Description"	"Inteligência obtida com o consumo de livros."
"[english]DOTA_Tooltip_modifier_book_of_intelligence_Description"	"Intelligence gained from consumed Books."
"DOTA_Tooltip_modifier_sand_king_boss_caustic_finale"	"Caustic Finale"
"[english]DOTA_Tooltip_modifier_sand_king_boss_caustic_finale"	"Caustic Finale"
"DOTA_Tooltip_modifier_sand_king_boss_caustic_finale_Description"	"Cada acumulação reduz a armadura em 10%%."
"[english]DOTA_Tooltip_modifier_sand_king_boss_caustic_finale_Description"	"Each stack reduces armor by 10%%."
"DOTA_Tooltip_ability_item_tombstone"	"Ressuscitar aliado"
"[english]DOTA_Tooltip_ability_item_tombstone"	"Resurrect Teammate"
"DOTA_Chat_Tombstone_Pinged"	"Aliado morto aqui."
"[english]DOTA_Chat_Tombstone_Pinged"	"Fallen teammate here."
"Popup_UsingOrbOfPassage"	"Aberto com Orb of Passage"
"[english]Popup_UsingOrbOfPassage"	"Opened With Orb of Passage"
"DOTA_Tooltip_ability_item_orb_of_passage"	"Orb of Passage"
"[english]DOTA_Tooltip_ability_item_orb_of_passage"	"Orb of Passage"
"Dungeon_FoundChestItem"	"{s:player_name} encontrou um tesouro: {s:locstring_value}"
"[english]Dungeon_FoundChestItem"	"{s:player_name} found a treasure containing: {s:locstring_value}"
"Dungeon_FoundChestGold"	"{s:player_name} encontrou um tesouro: <font color='#ffd825'>{d:int_value}</font><panel class='CombatEventGoldIcon'/>"
"[english]Dungeon_FoundChestGold"	"{s:player_name} found a treasure containing: <font color='#ffd825'>{d:int_value}</font><panel class='CombatEventGoldIcon'/>"
"Dungeon_FoundChestTrap"	"{s:player_name} encontrou um tesouro: <font color='#ffd825'>{s:locstring_value}</font>!"
"[english]Dungeon_FoundChestTrap"	"{s:player_name} found a treasure containing: <font color='#ffd825'>{s:locstring_value}</font>!"
"Dungeon_FoundLifeRune"	"{s:player_name} encontrou: {s:locstring_value}!"
"[english]Dungeon_FoundLifeRune"	"{s:player_name} found a {s:locstring_value}!"
"Dungeon_FoundNewRelic"	"{s:player_name} encontrou um artefacto novo: <font color='#4ae0bf'>{s:locstring_value}</font>!"
"[english]Dungeon_FoundNewRelic"	"{s:player_name} found a new Artifact: <font color='#4ae0bf'>{s:locstring_value}</font>!"
"Dungeon_KilledByCreature"	"{s:player_name} foi morto(a) por: {s:locstring_value}"
"[english]Dungeon_KilledByCreature"	"{s:player_name} was killed by {s:locstring_value}"
"Dungeon_ReachedCheckpoint"	"{s:player_name} alcançou um novo ponto de controlo!"
"[english]Dungeon_ReachedCheckpoint"	"{s:player_name} reached a new checkpoint!"
"Dungeon_KeyItem"	"{s:player_name} encontrou um item da campanha: {s:locstring_value}!"
"[english]Dungeon_KeyItem"	"{s:player_name} found a Key Item: {s:locstring_value}!"
"start"	"Baía de Yhilla"
"[english]start"	"Yhilla's Cove"
"forest"	"Floresta Uivante"
"[english]forest"	"Howling Weald"
"forest_holdout"	"Guarnição"
"[english]forest_holdout"	"Crossroads Garrison"
"darkforest_rescue"	"Serra de Bonemeal"
"[english]darkforest_rescue"	"Bonemeal Ridge"
"darkforest_pass"	"Estreito de Silkmire"
"[english]darkforest_pass"	"The Silkmire Pass"
"darkforest_death_maze"	"Provas de Gallaron"
"[english]darkforest_death_maze"	"Trial of Gallaron"
"underground_temple"	"Templo de Ermacor"
"[english]underground_temple"	"Temple of Ermacor"
"desert_start"	"Caminho para Kalabor"
"[english]desert_start"	"The Road to Kalabor"
"desert_town"	"Oásis de Kalabor"
"[english]desert_town"	"Kalabor Oasis"
"desert_expanse"	"Deserto de Kalabor"
"[english]desert_expanse"	"Kalabor Waste"
"desert_outpost"	"Posto Avançado"
"[english]desert_outpost"	"Northern Outpost"
"desert_chasm"	"Vale de Shatterblast"
"[english]desert_chasm"	"Shatterblast Canyon"
"desert_fortress"	"Fortaleza de Rhyzik"
"[english]desert_fortress"	"Rhyzik's Stronghold"
"kill_hellbears"	"Mata Berzerker Hellbears"
"[english]kill_hellbears"	"Hunt Berserker Hellbears"
"reach_the_camp"	"Encontra a Guarnição"
"[english]reach_the_camp"	"Find the Crossroads Garrison"
"speak_to_the_chief"	"Encontra o comandante"
"[english]speak_to_the_chief"	"Find the Garrison Commander"
"learn_about_holdout"	"Fala com o comandante depois de ires à loja"
"[english]learn_about_holdout"	"Speak to the Commander after visiting the shop"
"defend_the_camp"	"Assegura-te de que o comandante sobrevive à invasão"
"[english]defend_the_camp"	"Ensure the Commander survives the assault"
"speak_to_chief_holdout_complete"	"Fala com o comandante"
"[english]speak_to_chief_holdout_complete"	"Speak to the Commander"
"rescue_soldiers"	"Resgata os soldados desaparecidos"
"[english]rescue_soldiers"	"Rescue the Missing Soldiers"
"rescue_the_captain"	"Resgata o capitão dos soldados"
"[english]rescue_the_captain"	"Rescue the Soldier Captain"
"navigate_death_maze"	"Encontra a Orb of Passage"
"[english]navigate_death_maze"	"Find the Orb of Passage"
"kill_spider_boss"	"Derrota a rainha das aranhas"
"[english]kill_spider_boss"	"Defeat the Spider Queen"
"kill_spider_eggs"	"Destrói os sacos de ovos da rainha"
"[english]kill_spider_eggs"	"Destroy the Brood Sacs"
"navigate_underground_temple"	"Encontra a saída para o deserto de Kalabor"
"[english]navigate_underground_temple"	"Find the exit to Kalabor desert"
"find_entrance_to_the_underground"	"Usa Orbs of Passage para abrires o portão de Grimwal"
"[english]find_entrance_to_the_underground"	"Use Orbs of Passage to open the Grimwal Gate"
"find_underground_temple"	"Encontra a entrada do templo"
"[english]find_underground_temple"	"Find the entrance to the Temple"
"find_hidden_treasures"	"Encontra os tesouros do templo"
"[english]find_hidden_treasures"	"Loot the Temple Treasures"
"learn_about_babyback"	"Fala com o viajante perdido"
"[english]learn_about_babyback"	"Speak to the stranded traveler"
"start_escort"	"Escolta Brigwyr até à cidade"
"[english]start_escort"	"Escort Brigwyr to town"
"escort_babyback_to_desert_town"	"Protege Brigwyr dos bandidos"
"[english]escort_babyback_to_desert_town"	"Protect Brigwyr from bandits"
"kill_centaur_warlords"	"Derrota Centaur Warlords"
"[english]kill_centaur_warlords"	"Defeat the Centaur Warlords"
"kill_giant_burrowers"	"Derrota Giant Sandswarm Burrowers"
"[english]kill_giant_burrowers"	"Defeat the Giant Sandswarm Burrowers"
"reach_desert_outpost"	"Alcança o posto avançado no norte"
"[english]reach_desert_outpost"	"Reach the Northern Outpost"
"speak_to_the_captain"	"Fala com o Capitão Lightfoot"
"[english]speak_to_the_captain"	"Speak to Captain Lightfoot"
"learn_about_assault"	"Prepara-te para atacar a Fortaleza de Rhyzik"
"[english]learn_about_assault"	"Prepare to attack Rhyzik's Stronghold"
"kill_the_dire_captains"	"Mata Buzzick Captains"
"[english]kill_the_dire_captains"	"Kill the Buzzick Captains"
"assault_the_desert_fortress"	"Encontra o Covil de Rhyzik"
"[english]assault_the_desert_fortress"	"Find Rhyzik's Lair"
"kill_sand_king"	"Derrota Rhyzik"
"[english]kill_sand_king"	"Defeat Rhyzik"
"consumed_orbs_of_passage"	"Foram consumidas 2 Orbs Of Passage"
"[english]consumed_orbs_of_passage"	"Consumed Two Orbs Of Passage"
"welcome_brigwyr"	"O portão abre-se para Brigwyr"
"[english]welcome_brigwyr"	"The Gate Opens for Brigwyr"
"Dungeon_Zone"	"Zona"
"[english]Dungeon_Zone"	"Zone"
"Dungeon_ZoneTime"	"Tempo"
"[english]Dungeon_ZoneTime"	"Zone Time"
"Dungeon_Scoreboard_Kills"	"Vítimas"
"[english]Dungeon_Scoreboard_Kills"	"Kills"
"Dungeon_Scoreboard_Deaths"	"Mortes"
"[english]Dungeon_Scoreboard_Deaths"	"Deaths"
"Dungeon_Scoreboard_GoldBags"	"Sacos de Ouro"
"[english]Dungeon_Scoreboard_GoldBags"	"GoldBags"
"Dungeon_Scoreboard_Potions"	"Poções"
"[english]Dungeon_Scoreboard_Potions"	"Potions"
"Dungeon_Scoreboard_Total"	"Total"
"[english]Dungeon_Scoreboard_Total"	"Total"
"Dungeon_ZoneDesc_start"	"O litoral traiçoeiro da Baía de Yhilla afundou muitos tesouros, mas ainda há alguns navegadores habilidosos que sabem usar o vento daquela zona a seu favor."
"[english]Dungeon_ZoneDesc_start"	"The deceptive shoals around Yhilla's cove have sunk many fortunes, but there are still some skilled tillermen who make use of its windward shelter."
"Dungeon_ZoneDesc_forest"	"Os membros lupinos do clã de Longlaw vagueiam por toda a Floresta Uivante - um perigo constante para o comércio ainda presente na costa."
"[english]Dungeon_ZoneDesc_forest"	"The wolf-kin of the Longclaw clan roam the breadth of the Howling Weald, a constant danger to the thread of commerce still daring for the coast."
"Dungeon_ZoneDesc_forest_holdout"	"Os refugiados de Kalabor enfrentam incontáveis ameaças na sua tentativa de colonizar as terras selvagens."
"[english]Dungeon_ZoneDesc_forest_holdout"	"The displaced folk of Kalabor face untold threats as they push to settle the wildlands."
"Dungeon_ZoneDesc_darkforest_death_maze"	"Apesar de Gallaron não ter uma grande reputação, a sua aptidão óbvia nas artes arcanas convenceram rapidamente a aldeia da sua autenticidade."
"[english]Dungeon_ZoneDesc_darkforest_death_maze"	"Though Gallaron's reputation had not preceded him, his obvious aptitude in the arcane arts quickly convinced the settlement of his authenticity."
"Dungeon_ZoneDesc_darkforest_rescue"	"Se os ogres de Bonemeal não tivessem uma predisposição tão limitada para planear batalhas, talvez eles já tivessem mandado o clã de Longclaw para fora da Floresta Uivante há uma geração."
"[english]Dungeon_ZoneDesc_darkforest_rescue"	"Were it not for their limited fondness for battle planning, the Bonemeal Ogres might have driven the Longclaw clan from the Weald a generation ago."
"Dungeon_ZoneDesc_darkforest_pass"	"Não se sabe ao certo se a praga de aracnídeos na antiga estrada dos peregrinos foi uma causa do abandono do Templo de Ermacor ou o resultado do mesmo."
"[english]Dungeon_ZoneDesc_darkforest_pass"	"It is uncertain whether the arachnid infestation on the old pilgrim's road was a cause of the Temple of Ermacor's abandonment or the result of it."
"Dungeon_ZoneDesc_underground_temple"	"Tendo-se passado muitos anos desde a última oração no seu nome, o templo de Ermacor serve como ponte entre duas terras separadas pelos agoiros do mundo."
"[english]Dungeon_ZoneDesc_underground_temple"	"Long since the last prayer uttered to his name, the temple of Ermacor the Pathfinder bridges two lands separated by foreboding teeth of the world."
"Dungeon_ZoneDesc_desert_start"	"A tropa de bandidos que ameaça a população cada vez menor de Kalabor sobrevive principalmente dos espólios dos melhores dias de outrora."
"[english]Dungeon_ZoneDesc_desert_start"	"The bandit troop that preys upon Kalabor's shrinking population survives mainly off the dwindling haul from better days."
"Dungeon_ZoneDesc_desert_town"	"No local onde outrora prosperava um oásis, tanto residentes como viajantes têm agora de partilhar um único poço sujo."
"[english]Dungeon_ZoneDesc_desert_town"	"Where once a sheltering oasis flourished, residents and travelers alike must now make do with sharing a single dirty well."
"Dungeon_ZoneDesc_desert_expanse"	"Mesmo antes da ascensão dos senhores de guerra de Rhyzik, só os viajantes mais experientes ou mais tolos atravessariam as dunas de Kalabor sozinhos."
"[english]Dungeon_ZoneDesc_desert_expanse"	"Even before the rise of Rhyzik's warlords, only the very experienced or foolish would travel the dunes of Kalabor alone."
"Dungeon_ZoneDesc_desert_outpost"	"O posto avançado no norte é o bastião final contra a invasão das forças de Rhyzik nas regiões inabitadas de Kalabor e mais além."
"[english]Dungeon_ZoneDesc_desert_outpost"	"The northern outpost stands as the final bulwark against the flood of Rhyzik's forces into the inhabited regions of Kalabor and the lands beyond."
"Dungeon_ZoneDesc_desert_chasm"	"O número de seguidores de Rhyzik e a propagação da sua influência indicam que ele não permaneceu dormente durante a ausência de Siltbreaker, ao contrário do que o Conclave presumia."
"[english]Dungeon_ZoneDesc_desert_chasm"	"The size of Rhyzik's following and spread of his influence belies the Conclave's assumption that he had become dormant in Siltbreaker's absence."
"Dungeon_ZoneDesc_desert_fortress"	"Rhyzik, o Corruptor, foi criado para desferir o primeiro golpe quando Siltbreaker iniciou a sua invasão maldita em terra firme."
"[english]Dungeon_ZoneDesc_desert_fortress"	"Rhyzik the Corruptor was created to strike the first blow when Siltbreaker expanded his doomed uprising to target dryland enemies."
"siltbreaker_acti_intro_tab_text"	"Enquanto o demónio Siltbreaker planeia escapar da prisão do Recife Obscuro, os seus inimigos no Conclave Aquático formam um grupo de guerreiros para enfrentá-lo. Para os aventureiros à altura do desafio, o caminho para o Recife Obscuro começa perto dos desertos de Kalabor, onde a criação nefasta de Siltbreaker, Rhyzik, reúne forças para ajudar o seu mestre..."
"[english]siltbreaker_acti_intro_tab_text"	"As the fiend Siltbreaker plots an escape from Dark Reef prison, his enemies in the Conclave of the Brine assemble a band of warriors to take up arms against him. For the adventurers who answer the Conclave's call, the road to Dark Reef begins near the sands of Kalabor, where Siltbreaker's twisted creation, Rhyzik the Corruptor, gathers strength to aid his master's plans..."
"TPScroll_Quest_Label"	"A tentativa de fuga de Siltbreaker não foi ignorada<br><br>Rhyzik, o Corruptor, voltou para ajudar a ressuscitar<br>o seu mestre<br><br>Há muito tempo que Rhyzik nos engana - Mata-o antes de ires ao Recife Obscuro<br><br>Acaba com esta ameaça para o Conclave - O teu nome será absolvido"
"[english]TPScroll_Quest_Label"	"Siltbreaker's escape attempt did not go unnoticed <br><br>Rhyzik the Corruptor has resurfaced to aid his <br>master's revival <br><br>Rhyzik has long eluded us — Destroy him before infiltrating Dark Reef <br><br>End these threats to the Conclave — Our ledger will be cleared of your name"
"siltbreaker_acti_outro_01"	"Com Rhyzik derrotado e uma parte das forças de Siltbreaker destruída, o primeiro passo na missão do Conclave está concluído. Livre dos exércitos de Rhyzik, o povo de Kalabor pode finalmente voltar a casa ou fundar novas aldeias na Floresta Uivante, agora pacificada."
"[english]siltbreaker_acti_outro_01"	"With Rhyzik the Corruptor defeated and a measure of Siltbreaker's might destroyed, the first step of the Conclave's mission is complete. Free of Rhyzik's swarms, the people of Kalabor are free to return home or establish a new homeland amidst the pacified Weald."
"siltbreaker_acti_outro_02"	"Os defensores do Conclave atravessam o portal do emissário, com um destino incerto à sua espera. Eles iniciam agora a sua verdadeira missão: entrar no Recife Obscuro, custe o que custar... e garantir que Siltbreaker nunca escape."
"[english]siltbreaker_acti_outro_02"	"As the Conclave's defenders step through the wisp emissary’s portal, an uncertain fate lies before them. They journey now to their true purpose: Infiltrate Dark Reef prison by any means necessary... And ensure Siltbreaker never leaves."
"Dialogue_theod_quest_text"	"Louvado seja Maelrawn... vocês chegaram. Fui enviado— uh! P-para guiar-vos. Mas algo... correu mal."
"[english]Dialogue_theod_quest_text"	"Praise Maelrawn... you made it. I was sent— uh! T-to guide you. Things took... a bad turn."
"Dialogue_theod_quest_text_02"	"Continuem p-para leste. Para Kalabor. Detenham Rhyzik. Se o Conclave f-falhar... o armistício... com os Mer... acaba."
"[english]Dialogue_theod_quest_text_02"	"You must g-go east. To Kalabor. Stop Rhyzik. If the Conclave f-falls... armistace... with the Mer... won't hold."
"Dialog_ForestChief_LearnAboutHoldout"	"Seja lá o que vocês querem, vão ter de esperar. Temos umas alcateias a uivar e a rondar o nosso perímetro, e a minha última patrulha nunca regressou."
"[english]Dialog_ForestChief_LearnAboutHoldout"	"Whatever you want, it'll have to wait. Got howler packs scouting our perimeter, and my last patrol never came back."
"Dialog_ForestChief_LearnAboutHoldout_02"	"Podem ajudar-nos? Quem quiser sair desta acampamento vai ter de lutar de uma maneira ou outra. Portanto, equipem-se e venham ter comigo quando estiverem prontos."
"[english]Dialog_ForestChief_LearnAboutHoldout_02"	"You able to help us? Anyone wants out of this camp needs to fight either way. So gear up and find me when you're ready."
"Dialog_ForestChief_DefendTheCamp"	"Monstros de todos os lados! Defendam-me e os espólios da batalha serão vossos!"
"[english]Dialog_ForestChief_DefendTheCamp"	"Hounds on all sides! Defend my life and the spoils of battle will be yours!"
"dia_holdout_boss_battlecry"	"Em nome daqueles chacinados nas nossas tocas!"
"[english]dia_holdout_boss_battlecry"	"For those butchered in our dens!"
"Dialog_ForestChief_HoldoutComplete"	"Não gosto de o admitir, mas aquele rafeiro velho encontrou-me pelo cheiro."
"[english]Dialog_ForestChief_HoldoutComplete"	"Don't like to admit it, but that old howler found my scent."
"Dialog_ForestChief_HoldoutComplete_02"	"Se quiserem ir para Kalabor, há um atalho a sudeste do acampamento. Através do templo antigo."
"[english]Dialog_ForestChief_HoldoutComplete_02"	"If you're bound for Kalabor, there's a shortcut southeast of camp. Through the old temple."
"Dialog_ForestChief_HoldoutComplete_03"	"É um caminho difícil... e não abrimos o Portão de Grimwal com frequência. Vão precisar de dois \"Orbs of Passage\" para abri-lo."
"[english]Dialog_ForestChief_HoldoutComplete_03"	"It's a hard road... We don't open the Grimwal Gate often. You need two Orbs of Passage to get through."
"Dialog_ForestChief_HoldoutComplete_04"	"Um deles está escondido num... abrigo a oeste. O outro está com a patrulha que desapareceu a norte."
"[english]Dialog_ForestChief_HoldoutComplete_04"	"One Orb is hidden in a... haven to the west. The other one's with the patrol that vanished up north."
"Dialog_ForestChief_passive_01"	"Já tínhamos algumas desavenças com as alcateias de Longclaw, mas nunca nada como isto. Há alguma coisa que os tornou mais agressivos."
"[english]Dialog_ForestChief_passive_01"	"We had run-ins with Longclaw's packs, but nothing like this. Something got them stirred up."
"Dialog_ForestChief_passive_02"	"Agora que Longclaw está morto, ninguém manda na floresta."
